Emily Lily Bennett Blossom,https://www.fashionmodeldirectory.com/models/emily+lily_bennett+blossom/,British (English),NA,180.0,79.0,60.0,88.0,34,39,Blonde,Blue / green
Annegrete Benno,https://www.fashionmodeldirectory.com/models/annegrete_benno/,Estonian,"December 9, 1988",174.0,80.0,58.0,87.0,33,NA,Brown,Blue / green
Audrey Benoit,https://www.fashionmodeldirectory.com/models/audrey_benoit/,Canadian,NA,175.0,86.5,61.0,89.0,38,39,Brown,Brown
Luc Benoit,https://www.fashionmodeldirectory.com/models/luc_benoit/,American,NA,185.0,96.5,73.7,81.3,38,43,Brown,Brown
Shelby Benson,https://www.fashionmodeldirectory.com/models/shelby_benson/,American,1993,178.0,84.0,61.0,87.0,34,40,Brown,Green
Charlotte Benson,https://www.fashionmodeldirectory.com/models/charlotte_benson/,British (English),May 11 1993,176.0,81.0,60.0,88.0,32-34,40,Light blonde,Green
Kendra Bentley,https://www.fashionmodeldirectory.com/models/kendra_bentley/,American,"May 1, 1979",174.0,86.5,58.4,86.5,30,40,Brown,Green
Michelle Bentley,https://www.fashionmodeldirectory.com/models/michelle_bentley/,British (English),September 4 1987,172.5,81.0,59.5,91.5,36,39,Brown,Brown
Jacqueline Bento,https://www.fashionmodeldirectory.com/models/jacqueline_bento/,Brazilian,NA,177.0,81.0,58.5,86.5,32-34,37,Brown,Green
Tashi Benton,https://www.fashionmodeldirectory.com/models/tashi_benton/,Jamaican,NA,175.0,75.0,58.0,82.0,32,40,Black,Black
Katarina Benzova,https://www.fashionmodeldirectory.com/models/katarina_benzova/,Slovakian,NA,178.0,86.5,63.5,90.0,36,40,Blonde,Blue
Misse Beqiri,https://www.fashionmodeldirectory.com/models/misse_beqiri/,Swedish,NA,174.0,86.0,61.0,85.0,34,39,Brown,Brown
Katka Beranova,https://www.fashionmodeldirectory.com/models/katka_beranova/,Czech,July 12 1988,NA,NA,NA,NA,NA,NA,Dark blonde,Blue
Richie Beras,https://www.fashionmodeldirectory.com/models/richie_beras/,Dominican,NA,178.0,80.0,58.0,85.0,34,37,Black,Brown
Varya Berastsen,https://www.fashionmodeldirectory.com/models/varya_berastsen/,Belarusian,NA,178.0,80.0,59.0,89.0,35,39,Light blonde,Blue
Michaela Bercu,https://www.fashionmodeldirectory.com/models/michaela_bercu/,Israeli,March 31 1967,182.5,87.5,63.5,90.0,36,43,Blonde,Blue
Sofi Berelidze,https://www.fashionmodeldirectory.com/models/sofi_berelidze/,Canadian,NA,180.0,81.0,58.5,86.0,34,42,Brown,Brown
Sharien Berends,https://www.fashionmodeldirectory.com/models/sharien_berends/,Dutch,NA,178.0,86.5,61.0,89.0,36,39,Blonde,Green
Marissa Berenson,https://www.fashionmodeldirectory.com/models/marissa_berenson/,American,February 15,177.0,90.0,60.0,90.0,34,39,Light brown,Blue
Daniela Beresova,https://www.fashionmodeldirectory.com/models/daniela_beresova/,Slovakian,NA,177.0,74.0,60.0,87.0,34,38,Blonde,Blue
Isabel Beretz,https://www.fashionmodeldirectory.com/models/isabel_beretz/,German,NA,179.0,86.0,60.0,93.0,34,40,Light blonde,Blue
Lera Bereza,https://www.fashionmodeldirectory.com/models/lera_bereza/,Ukrainian,NA,177.0,80.0,67.3,87.0,34-36,38,Brown,Dark brown
Olesya Bereza,https://www.fashionmodeldirectory.com/models/olesya_bereza/,Russian,NA,178.0,81.0,58.5,86.5,34,39,Light brown,Blue
Irina Berezina,https://www.fashionmodeldirectory.com/models/irina_berezina/,Russian,NA,176.0,81.0,59.0,88.0,32-34,39,Brown,Hazel
Lina Berg,https://www.fashionmodeldirectory.com/models/lina_berg/,German,NA,178.0,80.0,62.0,88.0,34,39,Light blonde,Blue
Belen Bergagna,https://www.fashionmodeldirectory.com/models/belen_bergagna/,Argentinian,1989,180.0,82.0,60.0,89.0,33,NA,Brown,Blue
Martina Bergamini,https://www.fashionmodeldirectory.com/models/martina_bergamini/,Italian,NA,177.0,78.0,58.0,87.0,32-34,40,Brown,Hazel
Finita Bergaza,https://www.fashionmodeldirectory.com/models/finita_bergaza/,Cuban,NA,177.0,79.0,59.0,89.0,32-34,39,Black,Brown
Halo Berge,https://www.fashionmodeldirectory.com/models/halo_berge/,American,NA,178.0,75.0,59.0,86.0,34,40,Blonde,Blue
Barbara Berger,https://www.fashionmodeldirectory.com/models/barbara_berger/,Brazilian,31 July,179.0,84.0,62.0,89.0,36,39,Blonde,Green
Sarah Berger,https://www.fashionmodeldirectory.com/models/sarah_berger/,Brazilian,NA,180.0,76.0,58.0,88.0,32-34,39.5,Dark blonde,Green
Jazzmine Berger,https://www.fashionmodeldirectory.com/models/jazzmine_berger/,Swedish,May 2 1987,172.0,85.0,61.0,87.5,36,38.5,Brown,Green
Marie-Eve Bergeron,https://www.fashionmodeldirectory.com/models/marie-eve_bergeron/,Canadian,NA,180.0,81.0,61.0,85.0,32-34,40,Blonde,Blue
Merle Bergers,https://www.fashionmodeldirectory.com/models/merle_bergers/,Dutch,NA,175.0,79.0,61.0,87.0,34,39,Brown,Blue
Liza Berggren,https://www.fashionmodeldirectory.com/models/liza_berggren/,Swedish,February 6 1986,174.0,86.0,60.0,88.0,36,39,Blonde,Blue / green
Andrea Bergh,https://www.fashionmodeldirectory.com/models/andrea_bergh/,German,NA,175.0,86.5,61.0,89.0,36,39,Brown,Brown
Bella Berghoef,https://www.fashionmodeldirectory.com/models/bella_berghoef/,Dutch,NA,177.0,78.0,65.0,88.0,35,42,Light brown,Hazel
Anna Karin Berglund,https://www.fashionmodeldirectory.com/models/anna+karin_berglund/,Swedish,NA,175.0,85.0,61.0,89.0,36,39,Red,Blue
Marianne Berglund,https://www.fashionmodeldirectory.com/models/marianne_berglund/,Swedish,1988,179.0,81.0,58.5,89.0,34,NA,Light blonde,Green
Felien Bergman,https://www.fashionmodeldirectory.com/models/felien_bergman/,Dutch,"September 13, 1994",175.0,83.0,59.0,87.0,33,NA,Dark blonde,Blue
Britt Bergmeister,https://www.fashionmodeldirectory.com/models/britt_bergmeister/,Canadian,NA,180.0,82.0,61.0,86.0,32-34,38.5,Brown,Brown
Jessica Bergs,https://www.fashionmodeldirectory.com/models/jessica_bergs/,German,NA,180.0,81.0,59.0,87.0,32-34,41,Dark blonde,Blue / green
Julia Bergshoeff,https://www.fashionmodeldirectory.com/models/julia_bergshoeff/,Dutch,NA,181.0,82.0,66.0,94.0,36,40,Brown,Green
Larisa Bergshteins,https://www.fashionmodeldirectory.com/models/larisa_bergshteins/,Israeli,NA,172.0,84.0,58.0,86.0,32,38,Brown,Blue
Mila Bergsma,https://www.fashionmodeldirectory.com/models/mila_bergsma/,Dutch,NA,178.0,81.0,62.0,96.0,34-36,40,Blonde,Blue
Carolina Bergstein,https://www.fashionmodeldirectory.com/models/carolina_bergstein/,Estonian,February 14,179.0,81.0,61.0,86.0,34,40,Brown,Green
Teodora Tea Beric,https://www.fashionmodeldirectory.com/models/teodora+tea_beric/,Serbian,NA,175.0,85.0,62.0,91.0,35,39,Dark brown,Brown
Blanka Berki,https://www.fashionmodeldirectory.com/models/blanka_berki/,Hungarian,NA,177.0,83.0,60.0,83.0,34-36,39,Light brown,Blue
Ashton Estelle Berkley,https://www.fashionmodeldirectory.com/models/ashton+estelle_berkley/,American,NA,178.0,77.0,61.0,86.5,32,40,Brown,Hazel
Marleen Berkova,https://www.fashionmodeldirectory.com/models/marleen_berkova/,Russian,NA,179.0,81.0,59.5,87.5,34,41,Brown,Green
Tal Berkovich,https://www.fashionmodeldirectory.com/models/tal_berkovich/,Israeli,1984,170.0,84.0,60.0,84.0,32,37,Dark brown,Brown
Svea Berlie,https://www.fashionmodeldirectory.com/models/svea_berlie/,Dutch,NA,180.0,81.0,62.0,89.0,35,39,Blonde,Blue / green
Rebecca Berliew,https://www.fashionmodeldirectory.com/models/rebecca_berliew/,American,NA,175.0,77.0,61.0,87.0,32-34,38,Dark brown,Brown
Laura Berlin,https://www.fashionmodeldirectory.com/models/laura_berlin/,German,1990,175.5,85.0,61.0,90.0,36,38,Brown,Blue
Lauren Berlingeri,https://www.fashionmodeldirectory.com/models/lauren_berlingeri/,South African,NA,174.0,86.0,64.0,91.0,36,38,Dark brown,Blue
Victor Berlo,https://www.fashionmodeldirectory.com/models/victor_berlo/,Brazilian,NA,187.0,90.0,70.0,89.0,48,42,Dark brown,Brown
Bonnie Berman,https://www.fashionmodeldirectory.com/models/bonnie_berman/,American,NA,178.0,90.0,NA,90.0,34-36,38.5,Blonde,Blue
Talia Berman,https://www.fashionmodeldirectory.com/models/talia_berman/,Australian,NA,177.0,76.0,61.0,89.0,32-34,38,Brown,Hazel
Jenna Berman,https://www.fashionmodeldirectory.com/models/jenna_berman/,South African,March 28 1990,170.0,81.0,58.0,86.0,34,38,Brown,Brown
Samile Bermannelli,https://www.fashionmodeldirectory.com/models/samile_bermannelli/,Brazilian,"May 22, 1998",177.0,76.0,60.0,86.0,34,38.5,Brown,Brown
Neus Bermejo,https://www.fashionmodeldirectory.com/models/neus_bermejo/,Spanish,"December 2, 1995",181.0,85.0,62.0,89.0,32-34,39,Brown,Green
Joanna Bernacka,https://www.fashionmodeldirectory.com/models/joanna_bernacka/,Polish,NA,176.5,81.0,59.5,90.0,36,39,Brown,Hazel
Ines Bernad,https://www.fashionmodeldirectory.com/models/ines_bernad/,Spanish,NA,172.0,80.0,60.0,87.0,34,39,Dark blonde,Blue
Lorena Bernal,https://www.fashionmodeldirectory.com/models/lorena_bernal/,Spanish,May 12 1981,173.0,90.0,NA,90.0,34,NA,Brown,Blue
Carol Bernardi,https://www.fashionmodeldirectory.com/models/carol_bernardi/,Brazilian,NA,175.0,84.0,61.0,87.0,34,40,Brown,Blue
Petra Bernardi,https://www.fashionmodeldirectory.com/models/petra_bernardi/,Slovakian,NA,175.0,88.0,63.0,92.0,36,40,Brown,Blue / green
Bianca Bernat,https://www.fashionmodeldirectory.com/models/bianca_bernat/,Hungarian,"11 January, 1992",173.0,84.0,61.0,88.0,36,40,Blonde,Blue / grey
Sara Emilia Bernat,https://www.fashionmodeldirectory.com/models/sara+emilia_bernat/,Hungarian,August 1 1986,178.0,81.0,59.5,89.0,36,41,Brown,Blue
Judith Bernaveu,https://www.fashionmodeldirectory.com/models/judith_bernaveu/,Spanish,NA,175.0,86.0,61.0,89.0,36,41,Brown,Brown
Sabina Berner,https://www.fashionmodeldirectory.com/models/sabina_berner/,Finnish,NA,180.0,83.0,63.0,89.0,36,41,Blonde,Blue / green
Pamela Bernier,https://www.fashionmodeldirectory.com/models/pamela_bernier/,Canadian,March 3 1992,175.0,81.0,63.5,89.0,34,39,Brown,Green
Deborah Berninzon,https://www.fashionmodeldirectory.com/models/deborah_berninzon/,Peruvian,NA,179.0,86.5,61.0,89.0,36,39,Light brown,Hazel
Mathilda Bernmark,https://www.fashionmodeldirectory.com/models/mathilda_bernmark/,Swedish,NA,177.0,81.0,59.0,88.0,34,39,Blonde,Blue
Moira Berntz,https://www.fashionmodeldirectory.com/models/moira_berntz/,Argentinian,"December 21, 1995",177.0,76.0,61.0,88.0,32,39,Light brown,Green
Stefano Berretti,https://www.fashionmodeldirectory.com/models/stefano_berretti/,Italian,NA,187.0,99.0,76.0,96.0,50,44,Black,Brown
Madeleine Berrevoets,https://www.fashionmodeldirectory.com/models/madeleine_berrevoets/,Canadian,August 8 1989,179.0,86.5,63.0,89.0,34,40,Brown,Grey
Noel Capri Berry,https://www.fashionmodeldirectory.com/models/noel+capri_berry/,American,NA,176.0,77.0,62.0,84.0,33,39,Dark blonde,Blue
Brooke Berry,https://www.fashionmodeldirectory.com/models/brooke_berry/,Canadian,March 7 1980,173.0,92.0,61.0,87.0,NA,NA,Brown,Brown
Kursten Berry,https://www.fashionmodeldirectory.com/models/kursten_berry/,American,28th January,178.0,86.5,61.0,86.5,32,41,Brown,Brown
Isabella Bert Sambo,https://www.fashionmodeldirectory.com/models/isabella_bert+sambo/,Italian,NA,177.0,80.0,59.0,87.0,33,39,Brown,Brown
Antonella Bertola,https://www.fashionmodeldirectory.com/models/antonella_bertola/,Argentinian,"October 24, 1989",177.0,84.0,62.0,90.0,34,39,Brown,Brown
Rebeca Bertoldo,https://www.fashionmodeldirectory.com/models/rebeca_bertoldo/,Brazilian,NA,176.0,75.0,58.0,92.0,34-36,37,Dark brown,Brown
Paula Bertolini,https://www.fashionmodeldirectory.com/models/paula_bertolini/,Argentinian,June 30,179.0,80.0,60.0,88.0,34,40,Brown,Brown
Jessica Bertoncelo,https://www.fashionmodeldirectory.com/models/jessica_bertoncelo/,Brazilian,June 13 1991,174.0,84.0,60.0,88.0,34,39,Blonde,Blue
Stephanie Rose Bertram,https://www.fashionmodeldirectory.com/models/stephanie+rose_bertram/,Belgian,NA,170.0,85.0,62.0,87.0,36,38,Light brown,Green / grey
Ryan Bertroche,https://www.fashionmodeldirectory.com/models/ryan_bertroche/,American,1991,186.0,99.0,79.0,94.0,50,45,Dark brown,Blue
Sandra Berube,https://www.fashionmodeldirectory.com/models/sandra_berube/,Canadian,NA,173.0,86.0,61.0,89.0,34,40,Light blonde,Hazel
Lina Berwald,https://www.fashionmodeldirectory.com/models/lina_berwald/,Swedish,1981,172.5,81.0,59.5,89.0,36,38,Brown,Blue
Aditsa Berzenia,https://www.fashionmodeldirectory.com/models/aditsa_berzenia/,Russian,NA,174.0,80.5,62.0,89.0,36,40,Brown,Green
Eva Berzina,https://www.fashionmodeldirectory.com/models/eva_berzina/,Lithuanian,NA,180.0,81.0,58.5,89.0,36,41,Blonde,Grey
Marta Berzkalna,https://www.fashionmodeldirectory.com/models/marta_berzkalna/,Latvian,1985,178.0,89.0,64.0,89.0,34,39,Brown,Blue
Arina Besedina,https://www.fashionmodeldirectory.com/models/arina_besedina/,Estonian,NA,176.0,85.0,62.0,91.0,34,41,Red,Green
Gabriel Besnard,https://www.fashionmodeldirectory.com/models/gabriel_besnard/,Croatian,NA,185.0,93.0,78.0,90.0,46-48,44,Dark blonde,Brown
María José Besora,https://www.fashionmodeldirectory.com/models/mar%c3%ada+jos%c3%a9_besora/,Spanish,NA,178.0,91.0,61.0,91.0,36,40,Brown,Brown
Kat Bespyatih,https://www.fashionmodeldirectory.com/models/kat_bespyatih/,Moldovan,March 1 1983,180.0,84.0,59.0,89.0,36,41,Brown,Blue / green
Alischia Besteman,https://www.fashionmodeldirectory.com/models/alischia_besteman/,American,NA,178.0,86.5,63.5,86.5,34,40,Brown,Brown
Emily Jean Bester,https://www.fashionmodeldirectory.com/models/emily+jean_bester/,Australian,November 25 1991,177.0,81.0,58.0,85.0,34,40,Brown,Blue
Eveline Besters,https://www.fashionmodeldirectory.com/models/eveline_besters/,Dutch,1988,176.0,80.0,62.0,90.0,33,40,Brown,Brown
Chiara Betancor,https://www.fashionmodeldirectory.com/models/chiara_betancor/,Spanish,NA,179.0,89.0,60.0,90.0,36,40,Brown,Hazel
Juan Betancourt,https://www.fashionmodeldirectory.com/models/juan_betancourt/,Cuban,"September 22, 1990",190.0,100.0,81.0,81.0,40,42,Dark brown,Brown
Celine Bethmann,https://www.fashionmodeldirectory.com/models/celine_bethmann/,German,NA,178.0,82.0,60.0,88.0,34,40,Blonde / red,Blue
Davide Bettero,https://www.fashionmodeldirectory.com/models/davide_bettero/,Italian,NA,187.0,97.0,76.0,96.0,45,43,Light brown,Grey
Fedde Betting,https://www.fashionmodeldirectory.com/models/fedde_betting/,Dutch,NA,179.0,76.0,62.0,89.0,34-36,41,Brown,Blue
Laura Gabriela Beu,https://www.fashionmodeldirectory.com/models/laura+gabriela_beu/,Romanian,NA,176.5,85.0,61.0,89.0,36,39,Brown,Blue / green
Clea Beuret,https://www.fashionmodeldirectory.com/models/clea_beuret/,French,NA,178.0,81.0,60.0,88.0,34,41,Brown,Brown
Annie Beust,https://www.fashionmodeldirectory.com/models/annie_beust/,American,April 8 1988,175.0,86.0,60.0,86.0,34,39,Red,Green
Christine Beutmann,https://www.fashionmodeldirectory.com/models/christine_beutmann/,German,November 12 1977,178.0,90.0,60.0,90.0,34,39,Brown,Green
Georgina Bevan,https://www.fashionmodeldirectory.com/models/georgina_bevan/,Irish,NA,178.0,81.0,61.0,84.0,33,NA,Blonde,Green
Yvonne Bevanda,https://www.fashionmodeldirectory.com/models/yvonne_bevanda/,Croatian,NA,180.0,77.0,59.5,89.0,35,39,Brown,Brown
Brittnia Bewley,https://www.fashionmodeldirectory.com/models/brittnia_bewley/,American,November 4 1982,178.0,81.5,58.0,87.0,34,38,Blonde,Blue
Adriana Bexa,https://www.fashionmodeldirectory.com/models/adriana_bexa/,Romanian,NA,180.0,79.0,60.0,88.0,35,41,Brown,Brown
Augusta Beyer Larsen,https://www.fashionmodeldirectory.com/models/augusta_beyer+larsen/,Danish,NA,178.0,83.0,61.0,88.0,32-34,38,Light brown,Hazel
Jessica Beyers,https://www.fashionmodeldirectory.com/models/jessica_beyers/,American,1990,180.0,81.0,60.0,87.0,34,40,Blonde,Blue
Isabelle Beyschlag,https://www.fashionmodeldirectory.com/models/isabelle_beyschlag/,German,October 21 1987,171.5,86.0,61.0,88.0,34,38,Blonde,Blue / grey
Sasha Beznosyuk,https://www.fashionmodeldirectory.com/models/sasha_beznosyuk/,Ukrainian,NA,180.0,86.5,58.0,88.0,34,39,Light blonde,Green / grey
Ira Bezroukova,https://www.fashionmodeldirectory.com/models/ira_bezroukova/,Russian,May 1 1983,180.0,86.5,63.5,89.0,36,39,Light brown,Green
Yuliya Bezryadina,https://www.fashionmodeldirectory.com/models/yuliya_bezryadina/,Russian,NA,177.0,78.0,57.0,87.0,34,39,Dark blonde,Green
Hannelie Bezuidenhout,https://www.fashionmodeldirectory.com/models/hannelie_bezuidenhout/,South African,NA,178.0,84.0,61.0,89.0,36,38,Brown,Green
Nakul Bhardwaj,https://www.fashionmodeldirectory.com/models/nakul_bhardwaj/,Indian,NA,190.0,93.0,71.0,94.0,48,43,Black,Brown
Pranav Bhargav,https://www.fashionmodeldirectory.com/models/pranav_bhargav/,Indian,NA,185.0,95.0,79.0,92.0,48,43,Black,Brown
Puja Bhattacherjee,https://www.fashionmodeldirectory.com/models/puja_bhattacherjee/,American,January 8,179.0,81.0,58.5,89.0,34,39,Brown,Brown
Mona Bhujel,https://www.fashionmodeldirectory.com/models/mona_bhujel/,Nepali,NA,177.0,76.0,59.0,79.0,32,38,Dark brown,Black
Dagmara Bialczyk,https://www.fashionmodeldirectory.com/models/dagmara_bialczyk/,Polish,NA,179.0,77.0,60.0,88.0,34,40,Dark blonde,Brown
Catarina Bianchi,https://www.fashionmodeldirectory.com/models/catarina_bianchi/,Argentinian,NA,180.0,80.0,60.0,87.0,32-34,40,Dark brown,Brown
Anastassia Bianchi,https://www.fashionmodeldirectory.com/models/anastassia_bianchi/,Italian,NA,175.0,85.0,63.0,90.0,34-36,39,Brown,Blue / grey
Luisa Bianchin,https://www.fashionmodeldirectory.com/models/luisa_bianchin/,German,NA,177.0,82.0,60.0,87.0,33,39,Red,Blue
Adriana Biasi,https://www.fashionmodeldirectory.com/models/adriana_biasi/,Brazilian,NA,178.0,86.0,64.0,89.0,34,39,Blonde,Green
Clémence Biau,https://www.fashionmodeldirectory.com/models/cl%c3%a9mence_biau/,French,NA,174.0,89.0,61.0,90.0,36,39,Brown,Blue / green
Ece Bicak,https://www.fashionmodeldirectory.com/models/ece_bicak/,Turkish,NA,179.0,83.0,62.0,89.0,34-36,40,Dark brown,Brown
Esin Bicak,https://www.fashionmodeldirectory.com/models/esin_bicak/,Turkish,NA,178.0,84.0,61.0,89.0,32-34,39,Brown,Brown
Anna Bicanova,https://www.fashionmodeldirectory.com/models/anna_bicanova/,Czech,NA,181.0,78.0,59.0,88.0,32-34,40,Brown,Green
Ilaria Bici,https://www.fashionmodeldirectory.com/models/ilaria_bici/,Albanian,"December 18, 1997",176.0,80.0,60.0,86.0,32-34,38.5,Brown,Blue
Susie Bick,https://www.fashionmodeldirectory.com/models/susie_bick/,British (English),NA,174.0,86.5,61.0,86.5,34,39,Black,Green
Melrose Bickerstaff,https://www.fashionmodeldirectory.com/models/melrose_bickerstaff/,American,February 6 1983,175.0,86.0,61.0,82.0,32-34,40,Blonde,Blue / green
Yasmin Bidois,https://www.fashionmodeldirectory.com/models/yasmin_bidois/,New Zealander,"October 5, 1994",175.0,84.0,61.0,86.0,33,NA,Brown,Brown
Justyna Bieda,https://www.fashionmodeldirectory.com/models/justyna_bieda/,Polish,NA,173.0,89.0,59.0,88.0,34,38,Dark blonde,Green
Juliana Biedrzicki,https://www.fashionmodeldirectory.com/models/juliana_biedrzicki/,Brazilian,"October 15, 1991",175.0,78.0,60.0,86.0,33,NA,Red,Blue
Natalia Bieganska,https://www.fashionmodeldirectory.com/models/natalia_bieganska/,Polish,NA,178.0,81.0,61.0,89.0,34,38,Brown,Brown
Izabella Bielawska,https://www.fashionmodeldirectory.com/models/izabella_bielawska/,Polish,NA,178.0,81.0,61.0,89.0,32-34,39,Light brown,Blue / green
Loiani Bienow,https://www.fashionmodeldirectory.com/models/loiani_bienow/,Brazilian,23 June 1987,178.0,86.5,61.0,86.5,34,39,Blonde,Blue
Lilli Biersack,https://www.fashionmodeldirectory.com/models/lilli_biersack/,German,NA,180.0,82.0,59.0,89.0,35,37,Red,Blue
Lauren Bigelow,https://www.fashionmodeldirectory.com/models/lauren_bigelow/,American,NA,180.0,81.0,58.0,86.0,33,38.5,Blonde,Blue
Luca Biggs,https://www.fashionmodeldirectory.com/models/luca_biggs/,British (English),NA,177.0,86.0,69.0,99.0,36-38,37,Blonde,Blue
Zwaantje Bijl,https://www.fashionmodeldirectory.com/models/zwaantje_bijl/,Dutch,NA,180.0,82.0,59.0,89.0,34,40,Brown,Green / brown
Luna Bijl,https://www.fashionmodeldirectory.com/models/luna_bijl/,Dutch,"April 4th, 1997",180.0,83.0,62.0,87.5,34,40,Light brown,Blue
Laurijn Bijnen,https://www.fashionmodeldirectory.com/models/laurijn_bijnen/,Dutch,NA,179.0,82.0,63.0,89.0,32-34,40,Blonde,Blue
Zuzanna Bijoch,https://www.fashionmodeldirectory.com/models/zuzanna_bijoch/,Polish,1994,179.0,81.0,62.0,88.0,32-34,40,Brown,Green
Julia Bijoch,https://www.fashionmodeldirectory.com/models/julia_bijoch/,Polish,NA,172.0,81.0,60.0,87.0,32-34,39,Brown,Brown
Rubuen Bilan-Carroll,https://www.fashionmodeldirectory.com/models/rubuen_bilan-carroll/,British,NA,185.0,83.0,70.0,90.0,48,44,Black,Brown
Stella Bilanovic,https://www.fashionmodeldirectory.com/models/stella_bilanovic/,German,7 November 1998,175.0,81.0,59.0,90.0,32,40,Brown,Brown
Alazne Bilbao,https://www.fashionmodeldirectory.com/models/alazne_bilbao/,Spanish,NA,179.0,81.0,63.0,91.0,36,40,Chestnut,Green
Natalia Bilesky,https://www.fashionmodeldirectory.com/models/natalia_bilesky/,Brazilian,NA,175.0,78.0,60.0,87.0,36,39,Brown,Blue
Vania Bileva,https://www.fashionmodeldirectory.com/models/vania_bileva/,Bulgarian,August 22,174.0,83.0,59.0,88.0,32,39,Light brown,Hazel
Becky Billman,https://www.fashionmodeldirectory.com/models/becky_billman/,American,NA,177.0,81.0,61.0,86.0,32,41,Blonde / red,Green
Bruno Bilokapa,https://www.fashionmodeldirectory.com/models/bruno_bilokapa/,Croatian,NA,189.0,88.0,75.0,91.0,46,43,Dark brown,Brown
Chiara Bimbatti,https://www.fashionmodeldirectory.com/models/chiara_bimbatti/,Italian,NA,182.0,81.0,63.5,91.5,36-38,41,Brown,Brown
Baldie Bimps,https://www.fashionmodeldirectory.com/models/baldie_bimps/,Nigerian,NA,180.0,89.0,61.0,86.4,34,39,Black,Brown
Lucas Bin,https://www.fashionmodeldirectory.com/models/lucas_bin/,American,"June 29, 1999",189.0,90.0,73.0,97.0,38,46,Dark blonde,Blue
Alexandra Binaris,https://www.fashionmodeldirectory.com/models/alexandra_binaris/,South African,NA,178.0,80.0,60.0,88.0,32,40,Brown,Green
Laurie Bing,https://www.fashionmodeldirectory.com/models/laurie_bing/,American,NA,177.0,85.0,61.0,90.0,34-36,40.5,Light brown,Brown
Anine Bing,https://www.fashionmodeldirectory.com/models/anine_bing/,Danish,November 30,174.0,86.5,61.0,89.0,34,38,Blonde,Brown
Han Bing,https://www.fashionmodeldirectory.com/models/han_bing/,Chinese,NA,177.0,76.0,56.0,89.0,32,37,Black,Dark brown
Fan Bing Bing,https://www.fashionmodeldirectory.com/models/fan_bing+bing/,Chinese,"16th September, 1981",168.0,81.3,61.0,86.4,32-34,39,Dark brown,Black
Brittany Binger,https://www.fashionmodeldirectory.com/models/brittany_binger/,American,"March 24, 1987",173.0,81.0,61.0,89.0,32-34,38.5,Brown,Hazel
Pip Bingham,https://www.fashionmodeldirectory.com/models/pip_bingham/,Australian,"November 8, 1990",181.5,81.0,61.0,89.0,36,39.5,Red / brown,Green
Lara Bingle,https://www.fashionmodeldirectory.com/models/lara_bingle/,Australian,NA,168.0,84.0,61.0,84.0,32,39,Blonde,Blue
Martina Biondino,https://www.fashionmodeldirectory.com/models/martina_biondino/,Italian,NA,178.0,81.0,58.0,88.0,32,40,Light brown,Green / brown
Angair Biong,https://www.fashionmodeldirectory.com/models/angair_biong/,Sudanese,NA,177.0,78.0,61.0,85.0,33,38.5,Black,Brown
Achan Biong,https://www.fashionmodeldirectory.com/models/achan_biong/,Sudanese,NA,177.0,78.0,59.0,84.0,32,38.5,Brown,Black
Ayak Veronica Bior,https://www.fashionmodeldirectory.com/models/ayak+veronica_bior/,Ugandan,NA,181.0,81.0,59.0,89.0,35,42,Black,Brown
Suzie Bird,https://www.fashionmodeldirectory.com/models/suzie_bird/,French,"February 1, 1990",180.0,79.0,61.0,89.0,34,40,Auburn,Black
Laurie Bird,https://www.fashionmodeldirectory.com/models/laurie_bird/,American,"November 18, 1974",178.0,86.0,61.0,90.0,34,39,Light brown,Green
Amber Bird,https://www.fashionmodeldirectory.com/models/amber_bird/,British (English),NA,172.0,81.0,61.0,86.5,34,38,Blonde,Blue / green
Sarah Birkett,https://www.fashionmodeldirectory.com/models/sarah_birkett/,British (English),NA,179.0,81.0,61.0,89.0,38,40,Light brown,Blue
Connie Birkett,https://www.fashionmodeldirectory.com/models/connie_birkett/,British (English),NA,179.0,75.0,59.0,86.0,34,38.5,Blonde / red,Blue
Leticia Birkheuer,https://www.fashionmodeldirectory.com/models/leticia_birkheuer/,Brazilian,24 April 1978,178.5,86.5,61.0,89.0,34,39,Brown,Green
Michelle Birkheuer,https://www.fashionmodeldirectory.com/models/michelle_birkheuer/,Brazilian,NA,173.0,89.0,62.0,89.0,34,39,Brown,Green
Claire Birkholz,https://www.fashionmodeldirectory.com/models/claire_birkholz/,NA,NA,175.0,81.0,61.0,84.0,34,39,Light blonde,Blue / green
Tani Birkin,https://www.fashionmodeldirectory.com/models/tani_birkin/,Ukrainian,NA,180.0,76.0,61.0,89.0,35,39,Brown,Blue
Timea Birkner,https://www.fashionmodeldirectory.com/models/timea_birkner/,Hungarian,NA,180.0,84.0,59.0,89.0,32-34,41,Brown,Blue / green
Lavinia Birladeanu,https://www.fashionmodeldirectory.com/models/lavinia_birladeanu/,Romanian,"December 26, 1979",179.0,82.5,59.5,90.0,36,39,Blonde,Blue / green
Alina Birladeanu,https://www.fashionmodeldirectory.com/models/alina_birladeanu/,Moldovan,1986,178.0,84.0,61.0,89.0,36,39,Light brown,Blue
Eloisa Birleanu,https://www.fashionmodeldirectory.com/models/eloisa_birleanu/,Brazilian,NA,178.0,79.0,61.0,89.0,32,40,Brown,Brown
Lara Biroli,https://www.fashionmodeldirectory.com/models/lara_biroli/,Italian,NA,179.0,83.0,62.0,88.0,34-36,38.5,Light brown,Brown / green
